ClientCode,ProductCode,Date,Quantity
C00018,VW000037397,03.06.2025,12697
C00018,VW000092467,03.06.2025,3534
C00018,VW151616,03.06.2025,19200
C00018,VW000065335,03.06.2025,736
C00018,V53512215,03.06.2025,364
C00018,VW000054852,03.06.2025,28800
C00018,VW000007073,03.06.2025,2205
C00018,VW000037335,03.06.2025,410
C00018,VW000035924,03.06.2025,13904
C00018,V53342296,03.06.2025,1100
C00018,VW000037395,03.06.2025,2400
C00018,V53343106,03.06.2025,6615
C00018,V53342836,03.06.2025,882
C00018,VW000027021,03.06.2025,441
C00018,VW000038990,03.06.2025,4000
C00018,VW000035923,03.06.2025,389
C00018,VW000097898,03.06.2025,17446
C00018,V53343106,03.06.2025,5292
C00018,V53342836,03.06.2025,441
C00018,VW000035924,03.06.2025,11046
C00018,V53342296,03.06.2025,800
C00018,VW000037335,03.06.2025,102
C00018,VW000038990,03.06.2025,4000
C00018,VW000097898,03.06.2025,12030
C00018,VW000035923,03.06.2025,220
C00018,V53342636,03.06.2025,882
C00018,VW000037397,03.06.2025,10787
C00018,VW000095903,03.06.2025,2376
C00018,VW000058808,03.06.2025,233
C00018,VW000051918,03.06.2025,1959
C00018,VW000054852,03.06.2025,22400
C00018,VW000007073,03.06.2025,882
C00018,V53512215,03.06.2025,256
C00018,VW000065335,03.06.2025,544
C00018,VW000092467,03.06.2025,2953
C00018,VW151616,03.06.2025,12800
C00018,V53342636,03.06.2025,882
C00018,VW000095903,03.06.2025,7128
C00018,VW000051918,03.06.2025,1453
C00018,VW000058808,03.06.2025,515
C00018,VW000037397,03.06.2025,2061
C00018,VW000007073,03.06.2025,2646
C00018,VW000068615,03.06.2025,457
C00018,VW000054852,03.06.2025,21600
C00018,V53512215,03.06.2025,160
C00018,VW000092467,03.06.2025,3636
C00018,VW151616,03.06.2025,19200
C00018,VW000065335,03.06.2025,560
C00018,VW000035924,03.06.2025,11114
C00018,VW000037335,03.06.2025,123
C00018,VW000027021,03.06.2025,441
C00018,V53343106,03.06.2025,5292
C00018,V53342296,03.06.2025,720
C00018,V53342836,03.06.2025,882
C00018,VW000038990,03.06.2025,3200
C00018,VW000035923,03.06.2025,131
C00018,VW000097898,03.06.2025,16655
C00018,VW000054852,03.06.2025,24000
C00018,VW000007073,03.06.2025,3528
C00018,V53512215,03.06.2025,200
C00018,VW000065335,03.06.2025,600
C00018,VW151616,03.06.2025,12800
C00018,VW000092467,03.06.2025,2772
C00018,VW000037397,03.06.2025,2638
C00018,V53342696,03.06.2025,441
C00018,VW000095903,03.06.2025,7128
C00018,VW000058808,03.06.2025,383
C00018,VW000051918,03.06.2025,2400
C00018,V53342636,03.06.2025,1764
C00018,V53342836,03.06.2025,882
C00018,VW000037395,03.06.2025,1600
C00018,V53343106,03.06.2025,6174
C00018,VW000037335,03.06.2025,181
C00018,VW000035924,03.06.2025,12366
C00018,V53342296,03.06.2025,800
C00018,VW000038990,03.06.2025,4800
C00018,VW000035923,03.06.2025,111
C00018,VW000097898,03.06.2025,11878
C00018,VW151616,03.06.2025,17600
C00018,VW000092467,03.06.2025,3653
C00018,VW000065335,03.06.2025,600
C00018,V53512215,03.06.2025,200
C00018,VW000054852,03.06.2025,22400
C00018,VW000007073,03.06.2025,2646
C00018,VW000095903,03.06.2025,7128
C00018,V53342636,03.06.2025,1764
C00018,VW000051918,03.06.2025,3182
C00018,VW000058808,03.06.2025,521
C00018,VW000037397,03.06.2025,2709
C00018,VW000097898,03.06.2025,15001
C00018,VW000035923,03.06.2025,219
C00018,VW000027021,03.06.2025,441
C00018,VW000038990,03.06.2025,4800
C00018,VW000035924,03.06.2025,12759
C00018,V53342296,03.06.2025,800
C00018,VW000037335,03.06.2025,103
C00018,VW000026780,03.06.2025,1095
C00018,V53342836,03.06.2025,1323
C00018,V53343106,03.06.2025,6174
C00018,VW000037395,03.06.2025,2400
C00018,V53342676,03.06.2025,441
C00018,VW000037335,03.06.2025,256
C00018,VW000038990,03.06.2025,4800
C00018,V53342836,03.06.2025,882
C00018,V53343106,03.06.2025,6174
C00018,VW000026780,03.06.2025,311
C00018,VW000027021,03.06.2025,441
C00018,VW000035924,03.06.2025,13866
C00018,V53342296,03.06.2025,800
C00018,VW000097898,03.06.2025,14490
C00018,VW000035923,03.06.2025,204
C00018,V53342636,03.06.2025,2205
C00018,VW000095903,03.06.2025,9504
C00018,VW000037397,03.06.2025,2692
C00018,VW000051918,03.06.2025,3055
C00018,VW000058808,03.06.2025,551
C00018,VW000092467,03.06.2025,3671
C00018,VW151616,03.06.2025,19200
C00018,VW000054852,03.06.2025,24000
C00018,V53512215,03.06.2025,200
C00018,VW000065335,03.06.2025,600
C00018,VW000095903,03.06.2025,9504
C00018,V53342636,03.06.2025,882
C00018,VW000058808,03.06.2025,639
C00018,VW000051918,03.06.2025,3479
C00018,VW000037397,03.06.2025,2457
C00018,VW000092467,03.06.2025,4006
C00018,VW151616,03.06.2025,17600
C00018,VW000065335,03.06.2025,660
C00018,V53512215,03.06.2025,320
C00018,VW000054852,03.06.2025,26400
C00018,VW000097898,03.06.2025,14776
C00018,VW000035923,03.06.2025,292
C00018,VW000027021,03.06.2025,441
C00018,VW000038990,03.06.2025,4000
C00018,VW000035924,03.06.2025,15208
C00018,VW000026780,03.06.2025,447
C00018,VW000037335,03.06.2025,281
C00018,V53343106,03.06.2025,7938
C00018,V53342296,03.06.2025,980
C00018,V53342836,03.06.2025,441
C00018,V53342636,03.06.2025,882
C00018,VW000051918,03.06.2025,1978
C00018,VW000037397,03.06.2025,1208
C00018,VW000095903,03.06.2025,4752
C00018,VW000058808,03.06.2025,642
C00018,VW151616,03.06.2025,22400
C00018,VW000092467,03.06.2025,3643
C00018,VW000054852,03.06.2025,19200
C00018,VW000065335,03.06.2025,540
C00018,VW000068615,03.06.2025,360
C00018,V53512215,03.06.2025,360
C00018,VW000097898,03.06.2025,17400
C00018,V53343086,03.06.2025,19
C00018,VW000035923,03.06.2025,245
C00018,VW000038990,03.06.2025,2400
C00018,V53342296,03.06.2025,916
C00018,V53343106,03.06.2025,6174
C00018,V53342836,03.06.2025,441
C00018,VW000037335,03.06.2025,353
C00018,VW000026780,03.06.2025,12
C00018,VW000027021,03.06.2025,441
C00018,VW000035924,03.06.2025,10525
C00018,VW000035923,03.06.2025,160
C00018,VW000097898,03.06.2025,11600
C00018,V53343086,03.06.2025,69
C00018,V53343106,03.06.2025,3528
C00018,V53342836,03.06.2025,882
C00018,V53342676,03.06.2025,441
C00018,V53342296,03.06.2025,624
C00018,VW000035924,03.06.2025,5464
C00018,VW000026780,03.06.2025,308
C00018,VW000037335,03.06.2025,335
C00018,V53512215,03.06.2025,240
C00018,VW000054852,03.06.2025,11200
C00018,VW000092467,03.06.2025,1159
C00018,VW151616,03.06.2025,16000
C00018,VW000065335,03.06.2025,360
C00018,V53342696,03.06.2025,441
C00018,VW000058808,03.06.2025,511
C00018,VW000051918,03.06.2025,89
C00018,V53342636,03.06.2025,882
C00018,VW000037397,03.06.2025,915
C00018,VW000051918,03.06.2025,182
C00018,VW000092467,03.06.2025,150
C00018,VW000007073,03.06.2025,882
C00018,V53343086,03.06.2025,6
C00018,VW000038990,03.06.2025,800
C00018,VW000095903,03.06.2025,4752
C00018,VW000051918,03.06.2025,1121
C00018,VW000058808,03.06.2025,325
C00018,VW000037397,03.06.2025,2634
C00018,VW000092467,03.06.2025,2076
C00018,VW151616,03.06.2025,1600
C00018,VW000065335,03.06.2025,360
C00018,V53512215,03.06.2025,120
C00018,VW000054852,03.06.2025,12800
C00018,VW000007073,03.06.2025,3087
C00018,VW000097898,03.06.2025,9000
C00018,V53343086,03.06.2025,51
C00018,VW000035923,03.06.2025,110
C00018,VW000037335,03.06.2025,308
C00018,VW000027021,03.06.2025,441
C00018,VW000038990,03.06.2025,4000
C00018,V53342296,03.06.2025,480
C00018,V53343106,03.06.2025,3969
C00018,VW000026780,03.06.2025,603
C00018,VW000035924,03.06.2025,6919
C00018,VW000095903,03.06.2025,7128
C00018,V53342636,03.06.2025,441
C00018,VW000037397,03.06.2025,2094
C00018,VW000051918,03.06.2025,1761
C00018,VW000058808,03.06.2025,459
C00018,VW000065335,03.06.2025,480
C00018,VW151616,03.06.2025,8000
C00018,VW000092467,03.06.2025,2560
C00018,VW000054852,03.06.2025,18400
C00018,VW000007073,03.06.2025,1764
C00018,V53512215,03.06.2025,160
C00018,VW000097898,03.06.2025,8400
C00018,V53343086,03.06.2025,55
C00018,VW000035923,03.06.2025,203
C00018,VW000038990,03.06.2025,3200
C00018,VW000037335,03.06.2025,307
C00018,VW000035924,03.06.2025,10489
C00018,V53342296,03.06.2025,640
C00018,VW000026780,03.06.2025,4
C00018,V53343106,03.06.2025,4410
C00018,V53342836,03.06.2025,1323
C00018,V53342636,03.06.2025,882
C00018,VW000095903,03.06.2025,9504
C00018,VW000051918,03.06.2025,2249
C00018,VW000058808,03.06.2025,545
C00018,VW000037397,03.06.2025,2446
C00018,VW151616,03.06.2025,17600
C00018,VW000065335,03.06.2025,611
C00018,VW000092467,03.06.2025,3298
C00018,V53512215,03.06.2025,200
C00018,VW000054852,03.06.2025,24000
C00018,VW000007073,03.06.2025,3087
C00018,VW000097898,03.06.2025,9514
C00018,V53343086,03.06.2025,67
C00018,VW000035923,03.06.2025,267
C00018,VW000038990,03.06.2025,4800
C00018,V53342836,03.06.2025,1764
C00018,V53343106,03.06.2025,6174
C00018,VW000037395,03.06.2025,1600
C00018,VW000026780,03.06.2025,602
C00018,VW000037335,03.06.2025,256
C00018,VW000027021,03.06.2025,441
C00018,VW000035924,03.06.2025,14977
C00018,V53342296,03.06.2025,811
C00018,VW000095903,03.06.2025,7128
C00018,V53342636,03.06.2025,882
C00018,VW000037397,03.06.2025,2308
C00018,VW000058808,03.06.2025,462
C00018,VW000051918,03.06.2025,2205
C00018,VW000092467,03.06.2025,3180
C00018,VW000065335,03.06.2025,627
C00018,VW151616,03.06.2025,16000
C00018,VW000054852,03.06.2025,24800
C00018,V53512215,03.06.2025,218
C00018,VW000068615,03.06.2025,840
C00018,VW000007073,03.06.2025,3087
C00018,VW000037395,03.06.2025,3200
C00018,V53342296,03.06.2025,845
C00018,VW000035924,03.06.2025,15319
C00018,VW000027021,03.06.2025,441
C00018,VW000037335,03.06.2025,224
C00018,V53342676,03.06.2025,441
C00018,V53343106,03.06.2025,6174
C00018,V53342836,03.06.2025,882
C00018,VW000038990,03.06.2025,4000
C00018,VW000097898,03.06.2025,11932
C00018,V53343086,03.06.2025,60
C00018,VW000035923,03.06.2025,172
C00018,V53342836,03.06.2025,3528
C00018,V53342676,03.06.2025,441
C00018,VW000037395,03.06.2025,4000
C00018,V53342296,03.06.2025,3416
C00018,V53343106,03.06.2025,22932
C00018,VW000037335,03.06.2025,698
C00018,VW000027021,03.06.2025,882
C00018,VW000026780,03.06.2025,1210
C00018,VW000035924,03.06.2025,60660
C00018,VW000038990,03.06.2025,16800
C00018,VW000035923,03.06.2025,769
C00018,VW000067337,03.06.2025,75
C00018,V53343086,03.06.2025,239
C00018,VW000097898,03.06.2025,52569
C00018,VW000007073,03.06.2025,12789
C00018,V53512215,03.06.2025,979
C00018,VW000065335,03.06.2025,2411
C00018,VW000054852,03.06.2025,98400
C00018,VW151616,03.06.2025,75200
C00018,VW000092467,03.06.2025,14216
C00018,V53342696,03.06.2025,441
C00018,VW000051918,03.06.2025,8785
C00018,VW000058808,03.06.2025,1874
C00018,V53342636,03.06.2025,2205
C00018,VW000095903,03.06.2025,38016
C00018,V53342836,03.06.2025,3969
C00018,V53342676,03.06.2025,441
C00018,V53343106,03.06.2025,29106
C00018,VW000035924,03.06.2025,77029
C00018,V53342296,03.06.2025,4055
C00018,VW000037395,03.06.2025,5600
C00018,VW000026780,03.06.2025,1366
C00018,VW000027021,03.06.2025,882
C00018,VW000037335,03.06.2025,920
C00018,VW000038990,03.06.2025,22400
C00018,VW000067337,03.06.2025,845
C00018,VW000035923,03.06.2025,1200
C00018,V53343086,03.06.2025,323
C00018,VW000097898,03.06.2025,56611
C00018,VW000054852,03.06.2025,121600
C00018,VW000007073,03.06.2025,15435
C00018,V53512215,03.06.2025,1243
C00018,VW000065335,03.06.2025,2719
C00018,VW000068615,03.06.2025,840
C00018,VW000092467,03.06.2025,16011
C00018,VW151616,03.06.2025,76800
C00018,VW000095903,03.06.2025,42768
C00018,V53342636,03.06.2025,2646
C00018,VW000051918,03.06.2025,11142
C00018,VW000058808,03.06.2025,2073
C00018,V53342636,03.06.2025,2205
C00018,VW000095903,03.06.2025,30888
C00018,VW000058808,03.06.2025,1675
C00018,VW000051918,03.06.2025,7718
C00018,V53342696,03.06.2025,441
C00018,VW151616,03.06.2025,62400
C00018,VW000065335,03.06.2025,2127
C00018,VW000092467,03.06.2025,13806
C00018,VW000068615,03.06.2025,480
C00018,V53512215,03.06.2025,937
C00018,VW000054852,03.06.2025,95200
C00018,VW000007073,03.06.2025,10143
C00018,V53343086,03.06.2025,273
C00018,VW000097898,03.06.2025,47815
C00018,VW000067337,03.06.2025,803
C00018,VW000035923,03.06.2025,839
C00018,VW000038990,03.06.2025,15200
C00018,V53342676,03.06.2025,441
C00018,V53342836,03.06.2025,3087
C00018,V53343106,03.06.2025,21609
C00018,VW000037395,03.06.2025,3200
C00018,V53342296,03.06.2025,3074
C00018,VW000037335,03.06.2025,649
C00018,VW000027021,03.06.2025,882
C00018,VW000026780,03.06.2025,1828
C00018,VW000035924,03.06.2025,61944
C00018,VW000035923,03.06.2025,1253
C00018,VW000067337,03.06.2025,884
C00018,VW000097898,03.06.2025,50615
C00018,V53343086,03.06.2025,295
C00018,V53342836,03.06.2025,3969
C00018,V53342296,03.06.2025,4000
C00018,VW000037395,03.06.2025,4000
C00018,V53343106,03.06.2025,23814
C00018,VW000035924,03.06.2025,73718
C00018,VW000037335,03.06.2025,866
C00018,VW000026780,03.06.2025,1216
C00018,VW000027021,03.06.2025,1323
C00018,VW000038990,03.06.2025,17600
C00018,VW000054852,03.06.2025,97600
C00018,VW000007073,03.06.2025,11025
C00018,V53512215,03.06.2025,1199
C00018,VW000065335,03.06.2025,2776
C00018,VW151616,03.06.2025,64000
C00018,VW000092467,03.06.2025,13920
C00018,V53342636,03.06.2025,2205
C00018,VW000095903,03.06.2025,33264
C00018,VW000051918,03.06.2025,9257
C00018,VW000058808,03.06.2025,1920
C00018,VW000095903,03.06.2025,26136
C00018,V53342636,03.06.2025,2646
C00018,V53342696,03.06.2025,441
C00018,VW000051918,03.06.2025,9063
C00018,VW000058808,03.06.2025,1473
C00018,VW000092467,03.06.2025,13496
C00018,VW151616,03.06.2025,64000
C00018,VW000065335,03.06.2025,2286
C00018,VW000068615,03.06.2025,840
C00018,VW000007073,03.06.2025,11025
C00018,V53512215,03.06.2025,796
C00018,VW000054852,03.06.2025,96800
C00018,VW000038990,03.06.2025,16800
C00018,V53342836,03.06.2025,3087
C00018,V53342676,03.06.2025,441
C00018,V53343106,03.06.2025,22491
C00018,VW000027021,03.06.2025,1323
C00018,VW000037335,03.06.2025,808
C00018,VW000026780,03.06.2025,1662
C00018,VW000037395,03.06.2025,4000
C00018,VW000035924,03.06.2025,71089
C00018,V53342296,03.06.2025,3115
C00018,V53343086,03.06.2025,219
C00018,VW000097898,03.06.2025,52162
C00018,VW000067337,03.06.2025,1165
C00018,VW000035923,03.06.2025,1105
C00018,VW000051918,03.06.2025,8992
C00018,V53342696,03.06.2025,441
C00018,VW000058808,03.06.2025,1333
C00018,VW000095903,03.06.2025,30888
C00018,V53342636,03.06.2025,2205
C00018,VW000092467,03.06.2025,12818
C00018,VW151616,03.06.2025,64000
C00018,VW000065335,03.06.2025,2364
C00018,V53512215,03.06.2025,700
C00018,VW000054852,03.06.2025,96800
C00018,VW000007073,03.06.2025,11025
C00018,VW000038990,03.06.2025,16800
C00018,VW000037395,03.06.2025,4800
C00018,V53342296,03.06.2025,3129
C00018,VW000035924,03.06.2025,67108
C00018,VW000026780,03.06.2025,1220
C00018,VW000037335,03.06.2025,570
C00018,VW000027021,03.06.2025,1323
C00018,V53343106,03.06.2025,22491
C00018,V53342836,03.06.2025,3528
C00018,V53342676,03.06.2025,441
C00018,VW000097898,03.06.2025,51350
C00018,V53343086,03.06.2025,200
C00018,VW000035923,03.06.2025,1001
C00018,VW000067337,03.06.2025,795
C00018,VW000035923,03.06.2025,801
C00018,VW000097898,03.06.2025,61249
C00018,V53343086,03.06.2025,177
C00018,V53342836,03.06.2025,3087
C00018,V53343106,03.06.2025,21609
C00018,V53342296,03.06.2025,3099
C00018,VW000027021,03.06.2025,1323
C00018,VW000037335,03.06.2025,635
C00018,VW000026780,03.06.2025,915
C00018,VW000035924,03.06.2025,64570
C00018,VW000037395,03.06.2025,4000
C00018,VW000038990,03.06.2025,20800
C00018,VW000007073,03.06.2025,12789
C00018,VW000068615,03.06.2025,840
C00018,V53512215,03.06.2025,786
C00018,VW000054852,03.06.2025,92000
C00018,VW000092467,03.06.2025,14677
C00018,VW000065335,03.06.2025,2277
C00018,VW151616,03.06.2025,75200
C00018,VW000095903,03.06.2025,30888
C00018,VW000058808,03.06.2025,1231
C00018,VW000051918,03.06.2025,10587
C00018,V53342636,03.06.2025,1764
C00018,V53342836,03.06.2025,3528
C00018,V53343106,03.06.2025,25137
C00018,V53342676,03.06.2025,441
C00018,V53342296,03.06.2025,3818
C00018,VW000037395,03.06.2025,4800
C00018,VW000035924,03.06.2025,77431
C00018,VW000026780,03.06.2025,2650
C00018,VW000037335,03.06.2025,722
C00018,VW000027021,03.06.2025,882
C00018,VW000038990,03.06.2025,19200
C00018,VW000035923,03.06.2025,1072
C00018,VW000067337,03.06.2025,286
C00018,V53343086,03.06.2025,223
C00018,VW000097898,03.06.2025,56848
C00018,V53342636,03.06.2025,1764
C00018,VW000095903,03.06.2025,30888
C00018,VW000051918,03.06.2025,9875
C00018,V53342696,03.06.2025,441
C00018,VW000058808,03.06.2025,1435
C00018,VW000054852,03.06.2025,107200
C00018,VW000007073,03.06.2025,11907
C00018,V53512215,03.06.2025,989
C00018,VW000065335,03.06.2025,2797
C00018,VW000068615,03.06.2025,480
C00018,VW151616,03.06.2025,70400
C00018,VW000092467,03.06.2025,16915
C00018,VW000092467,03.06.2025,10726
C00018,VW151616,03.06.2025,43200
C00018,VW000065335,03.06.2025,2237
C00018,VW000068615,03.06.2025,840
C00018,V53512215,03.06.2025,787
C00018,VW000007073,03.06.2025,7056
C00018,VW000054852,03.06.2025,89600
C00018,VW000095903,03.06.2025,28512
C00018,V53342636,03.06.2025,1764
C00018,VW000051918,03.06.2025,6069
C00018,VW000058808,03.06.2025,1625
C00018,V53343086,03.06.2025,193
C00018,VW000097898,03.06.2025,35231
C00018,VW000035923,03.06.2025,716
C00018,VW000038990,03.06.2025,11200
C00018,V53342676,03.06.2025,441
C00018,V53342836,03.06.2025,3087
C00018,V53343106,03.06.2025,20727
C00018,VW000027021,03.06.2025,882
C00018,VW000026780,03.06.2025,1831
C00018,VW000037335,03.06.2025,653
C00018,VW000035924,03.06.2025,67094
C00018,V53342296,03.06.2025,3063
C00018,VW000037395,03.06.2025,4000
C00018,VW000035923,03.06.2025,814
C00018,VW000067337,03.06.2025,600
C00018,VW000097898,03.06.2025,60738
C00018,V53343086,03.06.2025,202
C00018,V53342676,03.06.2025,441
C00018,V53342836,03.06.2025,3087
C00018,V53342296,03.06.2025,2764
C00018,V53343106,03.06.2025,21168
C00018,VW000037395,03.06.2025,4000
C00018,VW000035924,03.06.2025,69075
C00018,VW000026780,03.06.2025,1523
C00018,VW000037335,03.06.2025,523
C00018,VW000027021,03.06.2025,1323
C00018,VW000038990,03.06.2025,16000
C00018,VW000054852,03.06.2025,91200
C00018,VW000007073,03.06.2025,10143
C00018,V53512215,03.06.2025,655
C00018,VW000068615,03.06.2025,480
C00018,VW000065335,03.06.2025,2029
C00018,VW000092467,03.06.2025,13920
C00018,VW151616,03.06.2025,73600
C00018,VW000095903,03.06.2025,30888
C00018,V53342636,03.06.2025,882
C00018,VW000051918,03.06.2025,8534
C00018,VW000058808,03.06.2025,1400
C00018,VW000067337,03.06.2025,300
C00018,VW000035923,03.06.2025,1044
C00018,V53343086,03.06.2025,215
C00018,VW000097898,03.06.2025,45377
C00018,VW000027021,03.06.2025,1323
C00018,VW000037335,03.06.2025,644
C00018,V53342296,03.06.2025,3300
C00018,VW000026780,03.06.2025,614
C00018,VW000037395,03.06.2025,4800
C00018,VW000035924,03.06.2025,76863
C00018,V53343106,03.06.2025,24255
C00018,V53342836,03.06.2025,3528
C00018,VW000038990,03.06.2025,18400
C00018,VW000095903,03.06.2025,28512
C00018,V53342636,03.06.2025,1323
C00018,VW000051918,03.06.2025,9536
C00018,VW000058808,03.06.2025,1391
C00018,V53342696,03.06.2025,441
C00018,VW000068615,03.06.2025,840
C00018,VW000065335,03.06.2025,2595
C00018,V53512215,03.06.2025,685
C00018,VW000007073,03.06.2025,11466
C00018,VW000054852,03.06.2025,101600
C00018,VW000092467,03.06.2025,12909
C00018,VW151616,03.06.2025,54400
C00018,VW000092467,03.06.2025,9534
C00018,VW151616,03.06.2025,65600
C00018,VW000054852,03.06.2025,81600
C00018,VW000007073,03.06.2025,8820
C00018,V53512215,03.06.2025,613
C00018,VW000065335,03.06.2025,2587
C00018,V53342636,03.06.2025,1323
C00018,VW000095903,03.06.2025,28512
C00018,VW000058808,03.06.2025,1246
C00018,VW000051918,03.06.2025,7626
C00018,VW000038990,03.06.2025,14400
C00018,VW000027021,03.06.2025,882
C00018,V53342836,03.06.2025,3087
C00018,V53343106,03.06.2025,18963
C00018,V53342296,03.06.2025,3222
C00018,V53342676,03.06.2025,441
C00018,VW000037395,03.06.2025,3200
C00018,VW000035924,03.06.2025,62682
C00018,VW000037335,03.06.2025,343
C00018,VW000026780,03.06.2025,1809
C00018,V53343086,03.06.2025,170
C00018,VW000097898,03.06.2025,52661
C00018,VW000035923,03.06.2025,722
C00018,VW000067337,03.06.2025,600
C00018,VW000035923,03.06.2025,1267
C00018,VW000097898,03.06.2025,51605
C00018,V53343086,03.06.2025,254
C00018,V53342836,03.06.2025,3969
C00018,V53342676,03.06.2025,441
C00018,V53342296,03.06.2025,4163
C00018,V53343106,03.06.2025,28665
C00018,VW000027021,03.06.2025,1323
C00018,VW000037335,03.06.2025,580
C00018,VW000035924,03.06.2025,92354
C00018,VW000026780,03.06.2025,937
C00018,VW000037395,03.06.2025,5600
C00018,VW000038990,03.06.2025,21600
C00018,VW000051918,03.06.2025,11187
C00018,VW000058808,03.06.2025,1821
C00018,VW000095903,03.06.2025,33264
C00018,V53342636,03.06.2025,1764
C00018,VW000068615,03.06.2025,1320
C00018,V53512215,03.06.2025,991
C00018,VW000054852,03.06.2025,121600
C00018,VW000007073,03.06.2025,13671
C00018,VW151616,03.06.2025,62400
C00018,VW000065335,03.06.2025,3117
C00018,VW000092467,03.06.2025,13158
C00018,VW000097898,03.06.2025,51699
C00018,V53343086,03.06.2025,198
C00018,VW000035923,03.06.2025,870
C00018,VW000067337,03.06.2025,300
C00018,VW000038990,03.06.2025,20000
C00018,V53342836,03.06.2025,3087
C00018,V53343106,03.06.2025,21609
C00018,V53342676,03.06.2025,441
C00018,VW000037395,03.06.2025,4000
C00018,V53342296,03.06.2025,3068
C00018,VW000035924,03.06.2025,70199
C00018,VW000027021,03.06.2025,1323
C00018,VW000026780,03.06.2025,1520
C00018,VW000037335,03.06.2025,347
C00018,V53342636,03.06.2025,1323
C00018,V53342696,03.06.2025,441
C00018,VW000058808,03.06.2025,1421
C00018,VW000095903,03.06.2025,35640
C00018,VW000051918,03.06.2025,10643
C00018,VW000092467,03.06.2025,15959
C00018,VW151616,03.06.2025,64000
C00018,VW000007073,03.06.2025,12789
C00018,VW000054852,03.06.2025,92000
C00018,VW000065335,03.06.2025,2226
C00018,V53512215,03.06.2025,778
C00018,V53343086,03.06.2025,186
C00018,VW000097898,03.06.2025,56770
C00018,VW000035923,03.06.2025,714
C00018,VW000038990,03.06.2025,11200
C00018,V53342836,03.06.2025,3087
C00018,V53343106,03.06.2025,20286
C00018,VW000027021,03.06.2025,882
C00018,VW000037335,03.06.2025,350
C00018,V53342296,03.06.2025,2637
C00018,VW000026780,03.06.2025,2100
C00018,VW000037395,03.06.2025,4000
C00018,VW000035924,03.06.2025,67490
C00018,V53342636,03.06.2025,1323
C00018,VW000051918,03.06.2025,5985
C00018,VW000095903,03.06.2025,26136
C00018,VW000058808,03.06.2025,1434
C00018,VW000092467,03.06.2025,11803
C00018,VW000065335,03.06.2025,1958
C00018,VW151616,03.06.2025,68800
C00018,V53512215,03.06.2025,663
C00018,VW000068615,03.06.2025,840
C00018,VW000054852,03.06.2025,87200
C00018,VW000007073,03.06.2025,7056
C00018,VW000007073,03.06.2025,11466
C00018,VW000054852,03.06.2025,102400
C00018,V53512215,03.06.2025,949
C00018,VW000068615,03.06.2025,840
C00018,VW000092467,03.06.2025,13172
C00018,VW000065335,03.06.2025,2217
C00018,VW151616,03.06.2025,49600
C00018,VW000058808,03.06.2025,1602
C00018,VW000051918,03.06.2025,9563
C00018,VW000095903,03.06.2025,30888
C00018,V53342636,03.06.2025,1323
C00018,V53342676,03.06.2025,441
C00018,V53342836,03.06.2025,3528
C00018,V53343106,03.06.2025,23814
C00018,VW000035924,03.06.2025,77836
C00018,VW000037395,03.06.2025,4000
C00018,V53342296,03.06.2025,3189
C00018,VW000027021,03.06.2025,1323
C00018,VW000037335,03.06.2025,432
C00018,VW000026780,03.06.2025,1820
C00018,VW000038990,03.06.2025,18400
C00018,VW000035923,03.06.2025,966
